1670.170170, 0.009979, 0.016145, 0.104556
1673.673674, 0.009805, 0.016341, 0.109559
1677.177177, 0.009636, 0.016554, 0.115082
1680.680681, 0.009472, 0.016784, 0.121194
1684.184184, 0.009314, 0.017031, 0.127974
1687.687688, 0.009159, 0.017297, 0.135518
1691.191191, 0.009010, 0.017582, 0.143939
1694.694695, 0.008865, 0.017889, 0.153374
1698.198198, 0.008723, 0.018218, 0.163985
1701.701702, 0.008586, 0.018571, 0.175974
1705.205205, 0.008453, 0.018950, 0.189582
1708.708709, 0.008324, 0.019357, 0.205112
1712.212212, 0.008198, 0.019794, 0.222935
1715.715716, 0.008076, 0.020262, 0.243522
1719.219219, 0.007957, 0.020766, 0.267468
1722.722723, 0.007841, 0.021307, 0.295534
1726.226226, 0.007729, 0.021889, 0.328708
1729.729730, 0.007620, 0.022516, 0.368289
1733.233233, 0.007513, 0.023191, 0.416002
1736.736737, 0.007409, 0.023919, 0.474181
1740.240240, 0.007308, 0.024706, 0.546021
1743.743744, 0.007210, 0.025557, 0.635978
1747.247247, 0.007115, 0.026480, 0.750361
1750.750751, 0.007021, 0.027481, 0.898244
1754.254254, 0.006931, 0.028569, 1.092831
1757.757758, 0.006842, 0.029755, 1.353421
1761.261261, 0.006756, 0.031050, 1.707820
1764.764765, 0.006672, 0.032468, 2.193781
1768.268268, 0.006590, 0.034023, 2.853635
1771.771772, 0.006511, 0.035734, 3.704763
1775.275275, 0.006433, 0.037622, 4.655699
1778.778779, 0.006357, 0.039713, 5.394507
1782.282282, 0.006283, 0.042036, 5.499118
1785.785786, 0.006211, 0.044626, 4.897385
1789.289289, 0.006141, 0.047525, 3.965811
1792.792793, 0.006072, 0.050786, 3.074729
1796.296296, 0.006005, 0.054471, 2.366209
1799.799800, 0.005940, 0.058656, 1.841014
1803.303303, 0.005876, 0.063435, 1.458937
1806.806807, 0.005814, 0.068928, 1.179934
1810.310310, 0.005754, 0.075283, 0.973579
1813.813814, 0.005695, 0.082690, 0.818554
1817.317317, 0.005637, 0.091394, 0.700264
1820.820821, 0.005581, 0.101715, 0.608712
1824.324324, 0.005526, 0.114075, 0.536981
1827.827828, 0.005472, 0.129045, 0.480220
1831.331331, 0.005420, 0.147403, 0.434978
1834.834835, 0.005368, 0.170235, 0.398760
1838.338338, 0.005319, 0.199083, 0.369744
1841.841842, 0.005270, 0.236193, 0.346583
1845.345345, 0.005222, 0.284907, 0.328276
1848.848849, 0.005176, 0.350330, 0.314077
1852.352352, 0.005131, 0.440440, 0.303430
1855.855856, 0.005086, 0.567939, 0.295932
1859.359359, 0.005043, 0.753048, 0.291295
1862.862863, 0.005001, 1.026362, 0.289332
1866.366366, 0.004960, 1.424768, 0.289939
1869.869870, 0.004920, 1.952400, 0.293091
1873.373373, 0.004881, 2.460453, 0.298839
1876.876877, 0.004843, 2.595821, 0.307308
1880.380380, 0.004805, 2.228676, 0.318709
1883.883884, 0.004769, 1.677027, 0.333345
1887.387387, 0.004733, 1.209433, 0.351634
1890.890891, 0.004699, 0.878415, 0.374131
1894.394394, 0.004665, 0.654288, 0.401569
1897.897898, 0.004632, 0.501683, 0.434906
1901.401401, 0.004600, 0.395428, 0.475401
1904.904905, 0.004568, 0.319470, 0.524718
1908.408408, 0.004538, 0.263762, 0.585071
1911.911912, 0.004508, 0.221943, 0.659437
1915.415415, 0.004479, 0.189898, 0.751864
1918.918919, 0.004450, 0.164899, 0.867923
1922.422422, 0.004423, 0.145092, 1.015364
1925.925926, 0.004396, 0.129188, 1.205063
1929.429429, 0.004370, 0.116271, 1.452317
1932.932933, 0.004344, 0.105681, 1.778424
1936.436436, 0.004319, 0.096928, 2.211898
1939.939940, 0.004295, 0.089649, 2.786910
1943.443443, 0.004271, 0.083567, 3.531952
1946.946947, 0.004249, 0.078469, 4.433776
1950.450450, 0.004226, 0.074190, 5.364060
1953.953954, 0.004205, 0.070602, 6.023165
1957.457457, 0.004184, 0.067602, 6.080141
1960.960961, 0.004163, 0.065108, 5.500910
1964.464464, 0.004143, 0.063058, 4.588796
1967.967968, 0.004124, 0.061397, 3.666543
1971.471471, 0.004105, 0.060086, 2.889940
1974.974975, 0.004087, 0.059092, 2.285539
1978.478478, 0.004069, 0.058388, 1.828363
1981.981982, 0.004052, 0.057954, 1.483950
1985.485485, 0.004036, 0.057776, 1.222571
1988.988989, 0.004020, 0.057843, 1.021753
1992.492492, 0.004004, 0.058149, 0.865287
1995.995996, 0.003990, 0.058689, 0.741637
1999.499499, 0.003975, 0.059465, 0.642582
2003.003003, 0.003961, 0.060481, 0.562213
2006.506507, 0.003948, 0.061743, 0.496237
2010.010010, 0.003935, 0.063262, 0.441491
2013.513514, 0.003923, 0.065052, 0.395617
2017.017017, 0.003911, 0.067132, 0.356830
2020.520521, 0.003899, 0.069524, 0.323769
2024.024024, 0.003888, 0.072256, 0.295377
2027.527528, 0.003878, 0.075361, 0.270830
2031.031031, 0.003868, 0.078881, 0.249474
2034.534535, 0.003858, 0.082864, 0.230790
2038.038038, 0.003849, 0.087367, 0.214358
2041.541542, 0.003841, 0.092461, 0.199839
2045.045045, 0.003833, 0.098229, 0.186953
2048.548549, 0.003825, 0.104773, 0.175472
2052.052052, 0.003818, 0.112216, 0.165206
2055.555556, 0.003811, 0.120708, 0.155996
2059.059059, 0.003805, 0.130434, 0.147708
2062.562563, 0.003799, 0.141623, 0.140230
2066.066066, 0.003793, 0.154559, 0.133467
2069.569570, 0.003789, 0.169603, 0.127338
2073.073073, 0.003784, 0.187211, 0.121772
2076.576577, 0.003780, 0.207972, 0.116710
2080.080080, 0.003776, 0.232651, 0.112101
2083.583584, 0.003773, 0.262258, 0.107899
2087.087087, 0.003770, 0.298142, 0.104067
2090.590591, 0.003768, 0.342138, 0.100570
2094.094094, 0.003766, 0.396778, 0.097378
2097.597598, 0.003764, 0.465627, 0.094467
2101.101101, 0.003763, 0.553786, 0.091813
2104.604605, 0.003763, 0.668711, 0.089398
2108.108108, 0.003763, 0.821474, 0.087203
2111.611612, 0.003763, 1.028743, 0.085214
2115.115115, 0.003764, 1.315587, 0.083418
2118.618619, 0.003765, 1.718513, 0.081803
2122.122122, 0.003766, 2.284512, 0.080360
2125.625626, 0.003768, 3.050042, 0.079079
2129.129129, 0.003771, 3.960617, 0.077954
2132.632633, 0.003774, 4.723265, 0.076979
2136.136136, 0.003777, 4.863178, 0.076149
2139.639640, 0.003781, 4.269368, 0.075459
2143.143143, 0.003785, 3.361529, 0.074907
2146.646647, 0.003790, 2.529597, 0.074490
2150.150150, 0.003795, 1.895315, 0.074209
2153.653654, 0.003801, 1.440468, 0.074061
2157.157157, 0.003807, 1.117399, 0.074049
2160.660661, 0.003813, 0.885312, 0.074174
2164.164164, 0.003820, 0.715411, 0.074438
2167.667668, 0.003828, 0.588439, 0.074845
2171.171171, 0.003836, 0.491621, 0.075400
2174.674675, 0.003844, 0.416407, 0.076109
2178.178178, 0.003853, 0.356978, 0.076979
2181.681682, 0.003862, 0.309301, 0.078018
2185.185185, 0.003872, 0.270524, 0.079237
2188.688689, 0.003883, 0.238596, 0.080647
2192.192192, 0.003894, 0.212015, 0.082263
2195.695696, 0.003905, 0.189665, 0.084100
2199.199199, 0.003917, 0.170702, 0.086177
2202.702703, 0.003929, 0.154481, 0.088516
2206.206206, 0.003942, 0.140501, 0.091142
2209.709710, 0.003956, 0.128371, 0.094083
2213.213213, 0.003970, 0.117780, 0.097374
2216.716717, 0.003984, 0.108480, 0.101053
2220.220220, 0.003999, 0.100271, 0.105168
2223.723724, 0.004015, 0.092988, 0.109771
2227.227227, 0.004031, 0.086499, 0.114925
2230.730731, 0.004048, 0.080692, 0.120706
2234.234234, 0.004066, 0.075475, 0.127202
2237.737738, 0.004084, 0.070772, 0.134519
2241.241241, 0.004102, 0.066517, 0.142783
2244.744745, 0.004122, 0.062655, 0.152147
2248.248248, 0.004142, 0.059140, 0.162798
2251.751752, 0.004162, 0.055931, 0.174962
2255.255255, 0.004183, 0.052994, 0.188920
2258.758759, 0.004205, 0.050299, 0.205021
2262.262262, 0.004228, 0.047821, 0.223700
2265.765766, 0.004251, 0.045537, 0.245512
2269.269269, 0.004275, 0.043427, 0.271167
2272.772773, 0.004299, 0.041474, 0.301581
2276.276276, 0.004325, 0.039664, 0.337960
2279.779780, 0.004351, 0.037982, 0.381904
2283.283283, 0.004378, 0.036418, 0.435569
2286.786787, 0.004405, 0.034960, 0.501908
2290.290290, 0.004434, 0.033600, 0.585027
2293.793794, 0.004463, 0.032328, 0.690731
2297.297297, 0.004493, 0.031138, 0.827351
2300.800801, 0.004524, 0.030023, 1.006999
2304.304304, 0.004556, 0.028977, 1.247382
2307.807808, 0.004589, 0.027994, 1.574105
2311.311311, 0.004622, 0.027070, 2.022352
2314.814815, 0.004657, 0.026200, 2.633190
2318.318318, 0.004692, 0.025381, 3.429645
2321.821822, 0.004729, 0.024608, 4.343854
2325.325325, 0.004766, 0.023879, 5.104959
2328.828829, 0.004805, 0.023190, 5.298601
2332.332332, 0.004844, 0.022539, 4.790143
2335.835836, 0.004885, 0.021923, 3.907376
2339.339339, 0.004926, 0.021340, 3.029614
2342.842843, 0.004969, 0.020787, 2.320296
2346.346346, 0.005013, 0.020264, 1.791049
2349.849850, 0.005058, 0.019768, 1.404989
2353.353353, 0.005105, 0.019297, 1.122614
2356.856857, 0.005152, 0.018851, 0.913327
2360.360360, 0.005201, 0.018427, 0.755558
2363.863864, 0.005252, 0.018024, 0.634512
2367.367367, 0.005303, 0.017642, 0.540053
2370.870871, 0.005356, 0.017279, 0.465172
2374.374374, 0.005411, 0.016934, 0.404951
2377.877878, 0.005467, 0.016607, 0.355884
2381.381381, 0.005524, 0.016296, 0.315430
2384.884885, 0.005584, 0.016000, 0.281720
2388.388388, 0.005644, 0.015720, 0.253356
2391.891892, 0.005707, 0.015454, 0.229281
2395.395395, 0.005771, 0.015201, 0.208682
2398.898899, 0.005837, 0.014962, 0.190930
2402.402402, 0.005905, 0.014735, 0.175530
2405.905906, 0.005975, 0.014520, 0.162088
2409.409409, 0.006046, 0.014317, 0.150290
2412.912913, 0.006120, 0.014125, 0.139882
2416.416416, 0.006196, 0.013944, 0.130657
2419.919920, 0.006274, 0.013773, 0.122444
2423.423423, 0.006355, 0.013612, 0.115104
2426.926927, 0.006437, 0.013462, 0.108518
2430.430430, 0.006522, 0.013321, 0.102590
2433.933934, 0.006610, 0.013189, 0.097236
2437.437437, 0.006700, 0.013066, 0.092386
2440.940941, 0.006793, 0.012953, 0.087982
2444.444444, 0.006889, 0.012848, 0.083971
2447.947948, 0.006987, 0.012752, 0.080311
2451.451451, 0.007089, 0.012664, 0.076963
2454.954955, 0.007194, 0.012585, 0.073894
2458.458458, 0.007302, 0.012514, 0.071077
2461.961962, 0.007413, 0.012451, 0.068486
2465.465465, 0.007528, 0.012397, 0.066099
2468.968969, 0.007646, 0.012351, 0.063898
2472.472472, 0.007769, 0.012313, 0.061865
2475.975976, 0.007895, 0.012284, 0.059985
2479.479479, 0.008025, 0.012262, 0.058246
2482.982983, 0.008160, 0.012250, 0.056635
2486.486486, 0.008299, 0.012246, 0.055143
2489.989990, 0.008442, 0.012250, 0.053759
2493.493493, 0.008591, 0.012263, 0.052475
2496.996997, 0.008745, 0.012285, 0.051285
2500.500501, 0.008903, 0.012317, 0.050180
2504.004004, 0.009068, 0.012358, 0.049156
2507.507508, 0.009238, 0.012408, 0.048206
2511.011011, 0.009414, 0.012469, 0.047326
2514.514515, 0.009597, 0.012539, 0.046511
2518.018018, 0.009786, 0.012621, 0.045758
2521.521522, 0.009982, 0.012713, 0.045062
2525.025025, 0.010185, 0.012817, 0.044421
2528.528529, 0.010396, 0.012934, 0.043831
2532.032032, 0.010615, 0.013062, 0.043290
2535.535536, 0.010843, 0.013204, 0.042795
2539.039039, 0.011079, 0.013360, 0.042345
2542.542543, 0.011325, 0.013531, 0.041936
2546.046046, 0.011580, 0.013717, 0.041568
2549.549550, 0.011846, 0.013920, 0.041239
2553.053053, 0.012122, 0.014140, 0.040948
2556.556557, 0.012410, 0.014379, 0.040692
2560.060060, 0.012710, 0.014638, 0.040471
